2408	11STF013_3	11STF013	11STF013.3	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Reugny	47.481288	0.883656	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2409	11STF014_1	11STF014	11STF014.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	\N	46.227638	2.213749	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2410	11STF015_1	11STF015	11STF015.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Monblanc	43.463632	0.991043	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2411	11STF016_1	11STF016	11STF016.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Henamenil	48.670148	6.55877	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2412	11STF016_3	11STF016	11STF016.3	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Henamenil	48.670148	6.55877	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2413	11STF017_2	11STF017	11STF017.2	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Reugny	47.481288	0.883656	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2414	11STF018_3	11STF018	11STF018.3	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Reugny	47.481288	0.883656	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2415	11STF023_2	11STF023	11STF023.2	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Clairac	44.360409	0.375777	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2416	11STF024_1	11STF024	11STF024.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Clairac	44.360409	0.375777	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2417	11STF025_1	11STF025	11STF025.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Clairac	44.360409	0.375777	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2418	11STF026_1	11STF026	11STF026.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Grisolles	43.827086	1.29701	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2419	11STF026_2	11STF026	11STF026.2	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Grisolles	43.827086	1.29701	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2420	11STF027_1	11STF027	11STF027.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Grisolles	43.827086	1.29701	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2421	11STF028_1	11STF028	11STF028.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Grisolles	43.827086	1.29701	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2422	11STF029_2	11STF029	11STF029.2	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Quétigny	47.312494	5.117044	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2423	11STF030_2	11STF030	11STF030.2	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Spoy	47.446599	5.19022	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2424	11STF031_1	11STF031	11STF031.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Seurre	46.999317	5.145516	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2425	11STF031_2	11STF031	11STF031.2	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Lauthes	46.999317	5.145516	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2426	11STF032_2	11STF032	11STF032.2	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	St Aubin	47.0415637	5.3320195	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2438	11STGB001_1	11STGB001	11STGB001.1	\N	\N	Ztritici	Syngenta	\N	Europe	UK	\N	Horton	50.8666386	-1.8997647	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2439	11STGB002_1	11STGB002	11STGB002.1	\N	\N	Ztritici	Syngenta	\N	Europe	UK	\N	\N	52.4750743	-1.829833	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2440	11STGB003_1	11STGB003	11STGB003.1	\N	\N	Ztritici	Syngenta	\N	Europe	UK	\N	Stoughton	52.6128261	-1.0547717	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2441	11STGB003_2	11STGB003	11STGB003.2	\N	\N	Ztritici	Syngenta	\N	Europe	UK	\N	Stoughton	52.6128261	-1.0547717	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2442	11STGB004_2	11STGB004	11STGB004.2	\N	\N	Ztritici	Syngenta	\N	Europe	UK	\N	Swindon	51.5557739	-1.7797176	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2443	11STGB007_1	11STGB007	11STGB007.1	\N	\N	Ztritici	Syngenta	\N	Europe	UK	\N	\N	55.378051	-3.435973	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2456	11STIRL009_1	11STIRL009	11STIRL009.1	\N	\N	Ztritici	Syngenta	\N	Europe	Ireland	\N	Ballymountain	51.7482297	-8.6835918	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2458	11STIRL015_11	11STIRL015	11STIRL015.11	\N	\N	Ztritici	Syngenta	\N	Europe	Ireland	\N	\N	53.1423672	-7.6920536	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2457	11STIRL015_5	11STIRL015	11STIRL015.5	\N	\N	Ztritici	Syngenta	\N	Europe	Ireland	\N	\N	53.1423672	-7.6920536	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2436	11STLT004_3	11STLT004	11STLT004.3	\N	\N	Ztritici	Syngenta	\N	Europe	Lithuania	\N	Berzai	55.399856	23.895382	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2437	11STLT009_2	11STLT009	11STLT009.2	\N	\N	Ztritici	Syngenta	\N	Europe	Lithuania	\N	Berzai	55.399856	23.895382	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2461	11STPL004_1	11STPL004	11STPL004.1	\N	\N	Ztritici	Syngenta	\N	Europe	Poland	\N	Sosnicowice	50.2718641	18.5286275	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2462	11STPL004_2	11STPL004	11STPL004.2	\N	\N	Ztritici	Syngenta	\N	Europe	Poland	\N	Sosnicowice	50.2718641	18.5286275	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2444	11STSE001_2	11STSE001	11STSE001.2	\N	\N	Ztritici	Syngenta	\N	Europe	Sweden	\N	Wäggarps Gård	55.817162	13.24339	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2445	11STSE002_1	11STSE002	11STSE002.1	\N	\N	Ztritici	Syngenta	\N	Europe	Sweden	\N	Bodarp	55.4357982	13.0678414	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2446	11STSE005_2	11STSE005	11STSE005.2	\N	\N	Ztritici	Syngenta	\N	Europe	Sweden	\N	Bodarp	55.4357982	13.0678414	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2447	11STSE007_2	11STSE007	11STSE007.2	\N	\N	Ztritici	Syngenta	\N	Europe	Sweden	\N	Övedskloster	55.686336	13.635751	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2448	11STSE008_1	11STSE008	11STSE008.1	\N	\N	Ztritici	Syngenta	\N	Europe	Sweden	\N	Övedskloster	55.686336	13.635751	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2449	11STSE009_3	11STSE009	11STSE009.3	\N	\N	Ztritici	Syngenta	\N	Europe	Sweden	\N	Övedskloster	55.686336	13.635751	\N	\N	\N	2011	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2504	12STD005_1	12STD005	12STD005.1	\N	\N	Ztritici	Syngenta	\N	Europe	Germany	\N	Gross- Rohrheim	49.7157784	8.4725086	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2505	12STD009_1	12STD009	12STD009.1	\N	\N	Ztritici	Syngenta	\N	Europe	Germany	\N	Rohlstof	53.9614911	10.3727602	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2506	12STD009_2	12STD009	12STD009.2	\N	\N	Ztritici	Syngenta	\N	Europe	Germany	\N	Rohlstof	53.9614911	10.3727602	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2507	12STD009_3	12STD009	12STD009.3	\N	\N	Ztritici	Syngenta	\N	Europe	Germany	\N	Rohlstof	53.9614911	10.3727602	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2508	12STD020_2	12STD020	12STD020.2	\N	\N	Ztritici	Syngenta	\N	Europe	Germany	\N	Peinkofen	48.793232	12.643362	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2509	12STD020_3	12STD020	12STD020.3	\N	\N	Ztritici	Syngenta	\N	Europe	Germany	\N	Peinkofen	48.793232	12.643362	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2463	12STF002_3	12STF002	12STF002.3	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Venerque	43.433025	1.443436	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2464	12STF004_1	12STF004	12STF004.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Couffouleux	43.816967	1.731608	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2465	12STF007_4	12STF007	12STF007.4	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Grisolles	43.827086	1.29701	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2466	12STF013_3	12STF013	12STF013.3	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	\N	47.8028658	-0.2889827	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2467	12STF017_1	12STF017	12STF017.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Sainte Soline	46.246514	0.036023	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2468	12STF021_3	12STF021	12STF021.3	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Chaourse	49.705013	3.99729	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2469	12STF025_1	12STF025	12STF025.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Milly-la-Forêt	48.403304	2.468334	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2470	12STF033_2	12STF033	12STF033.2	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	La Copechagnière	46.8495459	-1.346816	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2471	12STF040_3	12STF040	12STF040.3	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Grisolles	43.827086	1.29701	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2472	12STF050_3	12STF050	12STF050.3	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Marciac	43.52445	0.160955	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2473	12STF052_2	12STF052	12STF052.2	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Perdigat	44.890644	0.916172	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
2474	12STF053_1	12STF053	12STF053.1	\N	\N	Ztritici	Syngenta	\N	Europe	France	\N	Chareil	46.1046402	3.449944	\N	\N	\N	2012	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	guido_gabriel_daniel_list
